dataset,method,run_tag,example_idx,problem_ordinal,step,phase,draft_latency_ms,prm_latency_ms,target_latency_ms,draft_input_tokens,draft_output_tokens,prm_input_tokens,prm_output_rewards,target_input_tokens,target_output_tokens,draft_calls,prm_calls,target_calls
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,68,68,14,draft|draft_verify,117.4018383026123,133.09311866760254,0.0,526,21,519,14,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,68,68,15,draft|draft_verify,126.89518928527832,130.2168369293213,0.0,547,27,548,15,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,68,68,16,draft|draft_verify,40.9388542175293,130.629301071167,0.0,574,9,559,16,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,68,68,17,draft|draft_verify,126.88970565795898,133.20159912109375,0.0,583,25,586,17,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,68,68,18,draft|draft_verify,40.78984260559082,133.09001922607422,0.0,608,8,596,18,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,68,68,19,draft|draft_verify,52.841901779174805,133.2833766937256,0.0,616,10,608,19,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,68,68,20,draft|draft_verify,47.12867736816406,133.34298133850098,0.0,626,9,619,20,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,68,68,21,draft|draft_verify,180.48572540283203,153.58471870422363,0.0,635,36,657,21,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,68,68,22,draft|draft_verify,113.42859268188477,154.4516086578369,0.0,671,23,682,22,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,68,68,23,draft|draft_verify,135.6956958770752,161.33475303649902,0.0,694,28,712,23,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,68,68,24,draft|draft_verify,66.07747077941895,155.5006504058838,0.0,722,10,724,24,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,68,68,25,draft|draft_verify,67.26241111755371,155.02643585205078,0.0,732,9,735,25,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,69,69,1,draft|draft_verify|target|backtracking_verify,405.8990478515625,82.56244659423828,274.1994857788086,121,90,266,2,121,40,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,69,69,2,draft|draft_verify|target|backtracking_verify,1814.4869804382324,361.88220977783203,2050.9426593780518,372,391,1151,6,211,330,2,3,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,69,69,3,draft|draft_verify|target|target_rescue_verify,8686.727285385132,1196.9342231750488,8319.049596786499,1304,1851,5353,15,1108,1335,3,5,2
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,69,69,4,draft|draft_verify,806.8196773529053,97.9468822479248,0.0,260,171,384,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,69,69,5,draft|draft_verify|target|target_rescue_verify,332.9463005065918,254.07910346984863,325.86073875427246,431,67,879,10,431,40,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,69,69,6,draft|draft_verify|target|target_rescue_verify,672.1651554107666,261.2180709838867,1019.8013782501221,471,142,1164,12,471,166,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,69,69,7,draft|draft_verify,74.18084144592285,132.88068771362305,0.0,637,15,611,7,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,69,69,8,draft|draft_verify|target|target_rescue_verify,5529.804468154907,667.5302982330322,4154.534101486206,652,1143,3072,16,652,703,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,69,69,9,draft|draft_verify,157.26971626281738,279.7243595123291,0.0,1355,30,1348,9,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,69,69,10,draft|draft_verify,85.22295951843262,278.43189239501953,0.0,1385,16,1366,10,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,70,70,1,draft|draft_verify,316.0417079925537,29.714107513427734,0.0,67,69,83,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,70,70,2,draft|draft_verify,108.51430892944336,31.871795654296875,0.0,136,24,109,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,70,70,3,draft|draft_verify,44.82293128967285,30.83491325378418,0.0,160,7,118,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,70,70,4,draft|draft_verify,238.94309997558594,52.06418037414551,0.0,167,39,159,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,70,70,5,draft|draft_verify,241.47701263427734,61.214447021484375,0.0,206,39,200,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,70,70,6,draft|draft_verify,110.43500900268555,65.77682495117188,0.0,245,19,221,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,70,70,7,draft|draft_verify,171.5104579925537,63.46440315246582,0.0,264,33,256,7,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,71,71,1,draft|draft_verify,390.56897163391113,35.56036949157715,0.0,94,88,128,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,71,71,2,draft|draft_verify,137.00199127197266,57.57284164428711,0.0,182,31,161,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,71,71,3,draft|draft_verify,226.30548477172852,68.23563575744629,0.0,213,51,214,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,71,71,4,draft|draft_verify,131.3486099243164,68.14694404602051,0.0,264,28,244,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,71,71,5,draft|draft_verify,38.04469108581543,66.26725196838379,0.0,292,8,254,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,71,71,6,draft|draft_verify,121.15597724914551,77.54135131835938,0.0,300,26,282,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,71,71,7,draft|draft_verify,29.23870086669922,76.62487030029297,0.0,326,6,290,7,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,71,71,8,draft|draft_verify,62.59465217590332,80.82747459411621,0.0,332,13,305,8,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,71,71,9,draft|draft_verify,154.33573722839355,96.12655639648438,0.0,345,29,336,9,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,72,72,1,draft|draft_verify,340.2819633483887,31.464099884033203,0.0,103,65,114,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,72,72,2,draft|draft_verify,120.13840675354004,54.00681495666504,0.0,168,23,139,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,72,72,3,draft|draft_verify,174.92151260375977,53.075551986694336,0.0,191,37,178,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,72,72,4,draft|draft_verify,122.36499786376953,69.70095634460449,0.0,228,24,204,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,72,72,5,draft|draft_verify,52.423954010009766,63.77696990966797,0.0,252,10,216,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,72,72,6,draft|draft_verify,57.608842849731445,65.20962715148926,0.0,262,11,229,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,72,72,7,draft|draft_verify,30.608177185058594,64.77952003479004,0.0,273,5,236,7,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,72,72,8,draft|draft_verify,161.59391403198242,82.07058906555176,0.0,278,33,271,8,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,72,72,9,draft|draft_verify,61.406612396240234,84.53583717346191,0.0,311,12,285,9,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,72,72,10,draft|draft_verify,60.896873474121094,79.48160171508789,0.0,323,10,297,10,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,73,73,1,draft|draft_verify,209.06496047973633,24.45507049560547,0.0,72,40,59,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,73,73,2,draft|draft_verify,149.32847023010254,31.46672248840332,0.0,112,29,90,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,73,73,3,draft|draft_verify,86.8062973022461,30.789852142333984,0.0,141,20,112,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,73,73,4,draft|draft_verify,106.42409324645996,51.47552490234375,0.0,161,27,141,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,73,73,5,draft|draft_verify,29.58226203918457,51.26667022705078,0.0,188,7,150,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,73,73,6,draft|draft_verify,64.99242782592773,51.6054630279541,0.0,195,13,165,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,73,73,7,draft|draft_verify,35.11214256286621,51.071882247924805,0.0,208,7,174,7,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,73,73,8,draft|draft_verify,92.27538108825684,59.69405174255371,0.0,215,20,196,8,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,73,73,9,draft|draft_verify,50.37260055541992,59.74221229553223,0.0,235,11,209,9,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,73,73,10,draft|draft_verify,130.56325912475586,61.180830001831055,0.0,246,28,239,10,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,73,73,11,draft|draft_verify,71.67196273803711,61.75661087036133,0.0,274,15,256,11,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,73,73,12,draft|draft_verify,72.78251647949219,77.02755928039551,0.0,289,14,272,12,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,74,74,1,draft|draft_verify,335.4771137237549,31.27264976501465,0.0,97,74,117,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,74,74,2,draft|draft_verify|target|target_rescue_verify,364.0561103820801,129.06217575073242,650.2935886383057,171,80,422,4,171,104,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,74,74,3,draft|draft_verify|target|target_rescue_verify,453.30286026000977,191.82968139648438,533.6668491363525,275,98,629,6,275,81,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,74,74,4,draft|draft_verify,388.64994049072266,140.2294635772705,0.0,356,88,396,4,0,0,1,1,0
